imdb.id,languages,genres,rating,n.ratings,budget,openingUSA,grossUSA,grossWorld
tt0041886,NA,NA,NA,NA,NA,NA,NA,NA
tt0035446,English | German,Comedy | Romance | War,8.2,31987,NA,NA,"$3,270,000","$4,578,000"
tt0046438,Japanese | English,Drama,8.2,55429,NA,NA,NA,"$40,468"
tt0052311,English | Spanish,Crime | Drama | Film-Noir | Thriller,8,99913,"$829,000 (estimated)","$70,725, 13 September 1998","$2,247,465","$2,286,947"
tt0024736,NA,NA,NA,NA,NA,NA,NA,NA
tt1621180,NA,NA,NA,NA,NA,NA,NA,NA
tt0069115,English | German | Hebrew | Russian | French,Documentary,7.4,110,NA,NA,NA,NA
tt0090015,German | Hebrew | Polish | Yiddish | French | English | Greek | Italian,Documentary | History | War,8.7,8713,NA,"$2,874, 12 December 2010","$20,175","$20,175"
tt0286978,NA,NA,NA,NA,NA,NA,NA,NA
tt0111510,NA,NA,NA,NA,NA,NA,NA,NA
tt0170734,NA,NA,NA,NA,NA,NA,NA,NA
tt0285441,NA,NA,NA,NA,NA,NA,NA,NA
tt2699760,English | Maori,Documentary | Short,8.6,7,NA,NA,NA,NA
tt0295876,English,Drama | Romance,7,970,NA,NA,NA,"$218,085"
tt1560139,NA,NA,NA,NA,NA,NA,NA,NA
tt0223000,NA,NA,NA,NA,NA,NA,NA,NA
tt2092428,English,Short | Drama,6.3,22,NA,NA,NA,NA
tt0436369,English,Short | Drama,7.5,57,NA,NA,NA,NA
tt2751502,Algonquin | French,Documentary | Short,NA,NA,NA,NA,NA,NA
tt1014081,English,Short | Drama,7.1,36,NA,NA,NA,NA
tt2849606,NA,NA,NA,NA,NA,NA,NA,NA
tt0093615,NA,NA,NA,NA,NA,NA,NA,NA
tt1846783,Samoan,Drama,7,366,"NZD2,300,000 (estimated)",NA,NA,"$741,862"
tt1663660,NA,NA,NA,NA,NA,NA,NA,NA
tt2783114,NA,NA,NA,NA,NA,NA,NA,NA
tt0143833,NA,NA,NA,NA,NA,NA,NA,NA
tt1340123,NA,NA,NA,NA,NA,NA,NA,NA
tt0284494,English,Crime | Drama,7,1380,NA,"$23,439, 29 September 2002","$249,204","$249,204"
tt0466399,NA,NA,NA,NA,NA,NA,NA,NA
tt0222782,English,Documentary | Short | Musical,7.7,49,NA,NA,NA,NA
tt0054861,NA,NA,NA,NA,NA,NA,NA,NA
tt0395796,English,Documentary,7.3,445,NA,"$1,592, 5 February 2006","$26,756","$26,756"
tt0389467,English | Maori,Drama | Short,8.4,21,NA,NA,NA,NA
tt0390579,English | Maori,Short | Drama | Romance,7.3,2206,NA,NA,NA,NA
tt5343312,NA,Documentary,NA,NA,NA,NA,NA,NA
tt0078841,English | Russian | Italian,Comedy | Drama,8,67183,NA,NA,"$30,177,511","$30,177,511"
tt2763758,NA,NA,NA,NA,NA,NA,NA,NA
tt2461034,English | French,Documentary,6.4,1425,NA,"$15,100, 15 September 2013","$47,558","$47,558"
tt2388370,NA,NA,NA,NA,NA,NA,NA,NA
tt2180423,English,Comedy,6,407,NA,NA,NA,"$110,073"
tt2652280,Spanish,Short,NA,NA,NA,NA,NA,NA
tt2515926,NA,NA,NA,NA,NA,NA,NA,NA
tt2014268,Mandarin,Drama,7.9,21,NA,NA,NA,NA
tt2311960,NA,NA,NA,NA,NA,NA,NA,NA
tt2451588,NA,NA,NA,NA,NA,NA,NA,NA
tt2419284,NA,NA,NA,NA,NA,NA,NA,NA
tt2645124,Italian,Documentary,6.3,60,NA,NA,NA,NA
tt2182169,English | Italian | Spanish | Balinese,Documentary,6.8,243,NA,NA,NA,NA
tt2433336,NA,NA,NA,NA,NA,NA,NA,NA
tt2278871,French | English,Drama | Romance,7.7,141973,"EUR4,000,000 (estimated)","$100,316, 27 October 2013","$2,199,787","$19,465,835"
tt2852470,French,Documentary,7.4,3149,NA,"$10,148, 23 March 2014","$52,164","$78,097"
tt2042568,English,Comedy | Drama | Music,7.5,143694,"$11,000,000 (estimated)","$405,411, 8 December 2013","$13,235,319","$32,960,249"
tt1291580,NA,NA,NA,NA,NA,NA,NA,NA
tt1954315,Dutch | English,Drama | Horror | Mystery | Thriller,6.8,16530,"EUR3,100,000 (estimated)","$5,317, 8 June 2014","$57,474","$1,052,010"
tt2852394,French | Arabic,Drama,6.3,509,NA,NA,NA,NA
tt2852376,Spanish,Crime | Drama | Romance | Thriller,6.8,4809,"$1,000,000 (estimated)",NA,NA,"$367,872"
tt2752200,NA,NA,NA,NA,NA,NA,NA,NA
tt2210834,NA,NA,NA,NA,NA,NA,NA,NA
tt2358891,Italian | Japanese | Spanish | Chinese,Drama,7.8,83042,"EUR9,200,000 (estimated)","$23,442, 17 November 2013","$2,852,400","$24,665,023"
tt2406252,NA,NA,NA,NA,NA,NA,NA,NA
tt2404461,French | Persian,Drama | Mystery,7.7,45831,"$11,000,000 (estimated)","$29,270, 22 December 2013","$1,331,747","$12,673,462"
tt2054790,French | German | Occitan,Drama | History,6.1,7896,NA,NA,"$3,313","$813,550"
tt1821549,NA,NA,NA,NA,NA,NA,NA,NA
tt1602613,English | Thai,Action | Crime | Drama,5.7,108552,"$4,800,000 (estimated)","$313,958, 21 July 2013","$779,188","$10,639,616"
tt1714915,English | French | Arabic | Turkish,Comedy | Drama | Fantasy | Horror | Romance,7.3,93407,"$7,000,000 (estimated)","$87,989, 13 April 2014","$1,879,534","$7,609,187"
tt2331143,NA,NA,NA,NA,NA,NA,NA,NA
tt1951181,NA,NA,NA,NA,NA,NA,NA,NA
tt2852400,NA,NA,NA,NA,NA,NA,NA,NA
tt2234543,NA,NA,NA,NA,NA,NA,NA,NA
tt2347144,Japanese,Thriller,6.2,2446,NA,NA,NA,"$17,876,628"
tt1807944,NA,NA,NA,NA,NA,NA,NA,NA
tt2852460,Cantonese | English,Drama,6,247,NA,NA,NA,"$2,291,573"
tt2912144,Persian,Drama | Thriller,7.2,905,NA,NA,"$6,295","$6,295"
tt2852446,NA,NA,NA,NA,NA,NA,NA,NA
tt2334649,English | Spanish,Biography | Crime | Drama | Romance,7.5,77457,"$900,000 (estimated)","$386,291, 14 July 2013","$16,101,339","$17,385,830"
tt2835548,NA,NA,NA,NA,NA,NA,NA,NA
tt2852458,NA,NA,NA,NA,NA,NA,NA,NA
tt2042583,Spanish | Tzotzil,Drama,7.7,4624,"$2,500,000 (estimated)",NA,NA,"$1,021,223"
tt2357461,Italian,Drama,6.8,1881,"EUR1,650,000 (estimated)",NA,NA,"$935,304"
tt2875926,Kurdish | Arabic | Turkish,Drama,7,2214,"EUR2,600,000 (estimated)",NA,NA,"$324,440"
tt2852432,Filipino | Tagalog | English,Crime | Drama,7.6,1861,NA,"$2,164, 22 June 2014","$10,457","$10,457"
tt2852406,NA,NA,NA,NA,NA,NA,NA,NA
tt2384328,French,Drama | Romance | Sport,6.3,933,"CAD898,000 (estimated)",NA,NA,NA
tt2132285,NA,NA,NA,NA,NA,NA,NA,NA
tt2822400,German,Crime | Drama | Horror | Thriller,7,1472,"EUR470,000 (estimated)","$2,853, 29 June 2014","$4,870","$4,870"
tt1847746,Spanish | German | Hebrew,Drama | History | Thriller,6.7,6871,"$2,000,000 (estimated)","$34,259, 27 April 2014","$418,392","$3,635,718"
tt2017038,English,Action | Adventure | Drama,6.9,77490,"$9,000,000 (estimated)","$93,583, 20 October 2013","$6,263,670","$13,627,519"
tt2332707,English | Cantonese | Mandarin | Portuguese,Comedy | Crime | Drama | Thriller,6.5,3004,"$11,000,000 (estimated)",NA,NA,"$34,958,596"
tt1747958,NA,NA,NA,NA,NA,NA,NA,NA
tt2340784,NA,NA,NA,NA,NA,NA,NA,NA
tt2198235,NA,NA,NA,NA,NA,NA,NA,NA
tt1343092,English,Drama | Romance,7.2,492721,"$105,000,000 (estimated)","$50,085,185, 12 May 2013","$144,840,419","$353,642,274"
tt2249221,Xhosa | Zulu | English | Afrikaans,Crime | Drama | Thriller,6.7,18006,"$16,000,000 (estimated)",NA,NA,"$2,636,607"
tt2797242,NA,NA,NA,NA,NA,NA,NA,NA
tt1439558,NA,NA,NA,NA,NA,NA,NA,NA
tt2061756,English,Biography | Drama,6.8,2355,NA,NA,NA,NA
tt2844994,NA,NA,NA,NA,NA,NA,NA,NA
tt2862440,NA,NA,NA,NA,NA,NA,NA,NA
tt2402179,English,Documentary,6.6,1783,NA,NA,NA,NA
tt2855026,NA,NA,NA,NA,NA,NA,NA,NA
tt3504226,NA,NA,NA,NA,NA,NA,NA,NA
tt2888894,Spanish,Short | Action | Drama | Mystery,5.7,6,NA,NA,NA,NA
tt2894672,NA,Short,NA,NA,NA,NA,NA,NA
tt2894660,NA,NA,NA,NA,NA,NA,NA,NA
tt2419144,Spanish,Short | Drama | Fantasy | Horror,7.6,19,NA,NA,NA,NA
tt2894706,NA,NA,NA,NA,NA,NA,NA,NA
tt2894656,NA,NA,NA,NA,NA,NA,NA,NA
tt2894668,NA,NA,NA,NA,NA,NA,NA,NA
tt2894710,French,Short | Drama | History | News,6.5,8,NA,NA,NA,NA
tt2854388,English,Short | Drama | Romance,NA,NA,NA,NA,NA,NA
tt2894678,NA,NA,NA,NA,NA,NA,NA,NA
tt2820082,Spanish,Short | Drama,4.8,9,NA,NA,NA,NA
tt2433014,NA,NA,NA,NA,NA,NA,NA,NA
tt2871274,NA,NA,NA,NA,NA,NA,NA,NA
tt2829722,None,Animation | Short | Comedy,7.8,111,NA,NA,NA,NA
tt2885328,Korean,Short | Drama | Thriller,NA,NA,NA,NA,NA,NA
tt2707380,NA,NA,NA,NA,NA,NA,NA,NA
tt2865772,NA,NA,NA,NA,NA,NA,NA,NA
tt2866544,NA,NA,NA,NA,NA,NA,NA,NA
tt2894654,English,Short | Drama | Romance,6.6,56,NA,NA,NA,NA
tt2793902,Persian,Short | Drama,6.9,487,NA,NA,NA,NA
tt2787476,NA,Short | Drama | War,7.4,23,NA,NA,NA,NA
tt2865272,NA,NA,NA,NA,NA,NA,NA,NA
tt2851300,NA,NA,NA,NA,NA,NA,NA,NA
tt2707114,Dutch,Short | Drama | Family,6,46,NA,NA,NA,NA
tt2894632,NA,NA,NA,NA,NA,NA,NA,NA
tt2894644,NA,NA,NA,NA,NA,NA,NA,NA
tt2641648,NA,NA,NA,NA,NA,NA,NA,NA
tt2917506,NA,NA,NA,NA,NA,NA,NA,NA
tt2896952,NA,NA,NA,NA,NA,NA,NA,NA
tt2221784,NA,NA,NA,NA,NA,NA,NA,NA
tt0057935,Bengali | English,Drama | Romance,8.2,5570,NA,NA,"$77,820",NA
tt0056937,English,Biography | Drama | History | Romance,7,30332,"$44,000,000 (estimated)",NA,"$57,777,778","$57,777,778"
tt0077539,NA,NA,NA,NA,NA,NA,NA,NA
tt0052854,NA,NA,NA,NA,NA,NA,NA,NA
tt0071585,NA,NA,NA,NA,NA,NA,NA,NA
tt0052893,NA,NA,NA,NA,NA,NA,NA,NA
tt0074400,Italian,Drama | History | War,7.5,2034,NA,NA,NA,NA
tt0038348,NA,NA,NA,NA,NA,NA,NA,NA
tt0070130,NA,NA,NA,NA,NA,NA,NA,NA
tt0110963,NA,NA,NA,NA,NA,NA,NA,NA
tt0058450,NA,NA,NA,NA,NA,NA,NA,NA
tt0071782,English | Italian,Biography | Crime | Drama,6.4,1236,NA,NA,NA,NA
tt0054189,French | Italian | English,Crime | Drama | Thriller,7.8,14824,NA,NA,NA,"$98,915"
tt0056444,NA,NA,NA,NA,NA,NA,NA,NA
tt0071155,English,Comedy | Drama,6.8,1865,"CAD910,000 (estimated)",NA,NA,NA
tt0070290,English,Comedy | Drama,7.5,22858,"$2,300,000 (estimated)",NA,NA,NA
tt0093389,NA,NA,NA,NA,NA,NA,NA,NA
tt0052357,NA,NA,NA,NA,NA,NA,NA,NA
tt0070884,NA,NA,NA,NA,NA,NA,NA,NA
tt0060183,NA,NA,NA,NA,NA,NA,NA,NA
tt0073363,Filipino | Tagalog | English,Drama | Mystery,7.8,1566,NA,NA,NA,NA
tt1857740,English | Hindi,Documentary,6.1,115,NA,NA,NA,"$6,118"
tt0073195,NA,NA,NA,NA,NA,NA,NA,NA
tt0040497,French,Comedy,7.3,7722,NA,NA,NA,"$27,781"
tt0058203,NA,NA,NA,NA,NA,NA,NA,NA
tt0095250,French | English | Italian,Adventure | Drama | Sport,7.6,49113,"FRF80,000,000 (estimated)","$1,617,462, 21 August 1988","$3,580,882","$3,975,244"
tt0014429,NA,NA,NA,NA,NA,NA,NA,NA
tt0105412,NA,NA,NA,NA,NA,NA,NA,NA
tt0056869,NA,NA,NA,NA,NA,NA,NA,NA
tt0017925,NA,NA,NA,NA,NA,NA,NA,NA
tt0055069,NA,NA,NA,NA,NA,NA,NA,NA
tt1837703,English | Icelandic | Swahili | Arabic,Biography | Crime | Drama | Thriller,6.2,39463,"$28,000,000 (estimated)","$1,673,351, 20 October 2013","$3,255,008","$9,058,564"
tt2058107,English | Japanese,Biography | Drama | Romance | War,7.1,38056,"$18,000,000 (estimated)","$61,845, 13 April 2014","$4,438,438","$24,174,885"
tt2345112,NA,NA,NA,NA,NA,NA,NA,NA
tt3074780,English,Documentary | Biography | Music,7.4,3177,NA,"$23,017, 8 June 2014","$213,064","$220,065"
tt2304771,NA,NA,NA,NA,NA,NA,NA,NA
tt2380331,English,Comedy | Drama | Romance,6.6,10200,NA,"$87,879, 25 May 2014","$2,171,257","$3,449,811"
tt2350496,NA,NA,NA,NA,NA,NA,NA,NA
tt2319580,NA,NA,NA,NA,NA,NA,NA,NA
tt1979320,NA,NA,NA,NA,NA,NA,NA,NA
tt1322269,NA,NA,NA,NA,NA,NA,NA,NA
tt1311071,NA,NA,NA,NA,NA,NA,NA,NA
tt2278392,NA,NA,NA,NA,NA,NA,NA,NA
tt2988272,NA,NA,NA,NA,NA,NA,NA,NA
tt2172985,English | Spanish,Comedy | Crime | Thriller,6.3,23783,NA,"$40,003, 16 March 2014","$64,065","$77,450"
tt2286990,NA,NA,NA,NA,NA,NA,NA,NA
tt2234261,NA,NA,NA,NA,NA,NA,NA,NA
tt2379318,French | English,Drama | Romance,6.3,1676,"EUR3,342,000 (estimated)","$4,919, 27 April 2014","$21,770","$4,949,039"
tt2969656,NA,NA,NA,NA,NA,NA,NA,NA
tt1663207,NA,NA,NA,NA,NA,NA,NA,NA
tt3106926,French | English | German,Drama,6.7,176,NA,NA,NA,NA
tt2418372,French,Drama,5.9,1025,NA,"$9,140, 17 August 2014","$31,611","$171,660"
tt1998204,NA,NA,NA,NA,NA,NA,NA,NA
tt2952634,NA,NA,NA,NA,NA,NA,NA,NA
tt2942522,None,Drama | Thriller,6.4,5385,NA,"$876, 3 August 2014","$2,340","$10,254"
tt2821088,NA,NA,NA,NA,NA,NA,NA,NA
tt2405182,Finnish,Drama,6.4,1099,"EUR1,620,000 (estimated)",NA,NA,"$44,551"
tt2942512,NA,NA,NA,NA,NA,NA,NA,NA
tt1392214,NA,NA,NA,NA,NA,NA,NA,NA
tt0790636,NA,NA,NA,NA,NA,NA,NA,NA
tt2024544,NA,NA,NA,NA,NA,NA,NA,NA
tt7389356,NA,NA,NA,NA,NA,NA,NA,NA
tt3106868,Mandarin | Bengali | Hindi | Spanish | English,Documentary,6.9,906,NA,"$7,724, 6 April 2014","$84,464","$146,572"
tt1980929,English,Comedy | Drama | Music | Romance,7.4,146874,"$8,000,000 (estimated)","$134,064, 29 June 2014","$16,170,632","$65,652,908"
tt1454468,English | Greenlandic,Drama | Sci-Fi | Thriller,7.7,781832,"$100,000,000 (estimated)","$55,785,112, 6 October 2013","$274,092,705","$723,192,705"
tt1486834,NA,NA,NA,NA,NA,NA,NA,NA
tt1967545,English,Drama | Romance | Thriller,6.9,43679,"$18,000,000 (estimated)","$5,175,282, 2 February 2014","$13,371,528","$20,275,812"
tt2431286,English,Biography | Comedy | Drama,7.6,95777,"$12,000,000 (estimated)","$128,435, 24 November 2013","$37,709,979","$100,129,872"
tt2013293,NA,NA,NA,NA,NA,NA,NA,NA
tt2404181,English,Biography | Drama | Romance,7.3,28876,"$10,900,000 (estimated)","$106,578, 4 May 2014","$10,726,630","$16,607,575"
tt2191082,NA,NA,NA,NA,NA,NA,NA,NA
tt1638364,English,Documentary | Biography | Sport,7.3,7315,NA,"$28,992, 10 November 2013","$383,294","$594,394"
tt3103576,NA,NA,NA,NA,NA,NA,NA,NA
tt3334576,NA,Documentary,NA,NA,NA,NA,NA,NA
tt3074796,NA,NA,NA,NA,NA,NA,NA,NA
tt2369205,NA,NA,NA,NA,NA,NA,NA,NA
tt1441395,English,Drama | Horror | Sci-Fi | Thriller,6.3,133055,"$13,300,000 (estimated)","$133,154, 6 April 2014","$2,614,251","$5,866,389"
tt3123140,Turkish,Drama,6.2,683,NA,NA,NA,NA
tt1839642,English,Drama | Mystery | Romance,6.2,5239,"$4,000,000 (estimated)","$24,660, 9 March 2014","$350,006","$1,806,548"
tt1718747,NA,NA,NA,NA,NA,NA,NA,NA
tt2402105,NA,NA,NA,NA,NA,NA,NA,NA
tt1825157,NA,NA,NA,NA,NA,NA,NA,NA
tt2718492,NA,NA,NA,NA,NA,NA,NA,NA
tt2609222,NA,NA,NA,NA,NA,NA,NA,NA
tt2474438,NA,NA,NA,NA,NA,NA,NA,NA
tt2936174,NA,NA,NA,NA,NA,NA,NA,NA
tt2280344,NA,NA,NA,NA,NA,NA,NA,NA
tt2402603,NA,NA,NA,NA,NA,NA,NA,NA
tt2425486,NA,NA,NA,NA,NA,NA,NA,NA
tt2463512,NA,NA,NA,NA,NA,NA,NA,NA
tt2280964,NA,NA,NA,NA,NA,NA,NA,NA
tt2364975,NA,NA,NA,NA,NA,NA,NA,NA
tt1700845,NA,NA,NA,NA,NA,NA,NA,NA
tt2762122,NA,NA,NA,NA,NA,NA,NA,NA
tt2236054,NA,NA,NA,NA,NA,NA,NA,NA
tt2976920,NA,NA,NA,NA,NA,NA,NA,NA
tt2565650,NA,NA,NA,NA,NA,NA,NA,NA
tt2215077,English,Drama | Romance,6.1,1848,"NGN1,270,000,000 (estimated)","$4,843, 18 May 2014","$54,529","$306,393"
tt2113820,Polish | Italian,Biography | Comedy | Drama | History,6.5,2843,"EUR3,500,000 (estimated)",NA,NA,"$5,250,588"
tt2382396,English,Crime | Drama,6.9,46401,"$4,000,000 (estimated)","$105,881, 13 April 2014","$373,375","$2,431,443"
tt2289526,NA,NA,NA,NA,NA,NA,NA,NA
tt2454430,NA,NA,NA,NA,NA,NA,NA,NA
tt1951095,NA,NA,NA,NA,NA,NA,NA,NA
tt1885299,NA,NA,NA,NA,NA,NA,NA,NA
tt2392326,NA,NA,NA,NA,NA,NA,NA,NA
tt2567712,English,Crime | Drama,7.4,44202,NA,"$10,358, 31 August 2014","$54,915","$3,025,189"
tt2316411,English,Drama | Mystery | Thriller,6.9,174151,NA,"$16,161, 16 March 2014","$1,008,726","$3,468,224"
tt2402085,English,Biography | Drama | Music,5.7,6418,NA,"$97,008, 28 September 2014","$340,911","$599,840"
tt0409379,NA,NA,NA,NA,NA,NA,NA,NA
tt1894476,NA,NA,NA,NA,NA,NA,NA,NA
tt1196956,English | Italian,Biography | Comedy | Drama | Music,6.8,11932,NA,"$33,405, 12 October 2014","$101,196","$10,900,434"
tt2524568,NA,NA,NA,NA,NA,NA,NA,NA
tt2752200,French | German,Drama | Romance,6.7,33169,"EUR4,645,437 (estimated)","$4,607, 27 April 2014","$61,067","$9,757,417"
tt2347134,NA,NA,NA,NA,NA,NA,NA,NA
tt1982177,German | English | French | Arabic,Adventure | Drama,6.3,784,"EUR6,000,000 (estimated)",NA,NA,"$3,291,151"
tt3106846,NA,NA,NA,NA,NA,NA,NA,NA
tt1555069,English | French | Latin,Biography | Drama | History,5.5,866,NA,NA,NA,"$10,237"
tt2016940,NA,NA,NA,NA,NA,NA,NA,NA
tt2043933,NA,NA,NA,NA,NA,NA,NA,NA
tt2167266,English | Aboriginal,Adventure | Biography | Drama,7.2,28455,NA,"$21,544, 21 September 2014","$510,007","$5,853,509"
tt2427892,NA,NA,NA,NA,NA,NA,NA,NA
tt2446726,English,Drama | Thriller,7,2669,NA,NA,NA,NA
tt2387513,Spanish | English | French,Biography | Drama | History,6.8,5106,"$50,000,000 (estimated)","$69,992, 5 October 2014","$113,067","$5,082,098"
tt0804463,NA,NA,NA,NA,NA,NA,NA,NA
tt2229499,NA,NA,NA,NA,NA,NA,NA,NA
tt3729920,NA,NA,NA,NA,NA,NA,NA,NA
tt1545754,English,Comedy | Drama,5.3,15270,NA,NA,NA,"$594,396"
tt3242834,NA,Talk-Show,NA,NA,NA,NA,NA,NA
tt2258345,English | French | Spanish | Ladino | Hebrew | Italian | Portuguese | Latin,Comedy | Romance,6.2,23870,NA,"$180,801, 20 April 2014","$3,769,873","$22,706,304"
tt2450440,English,Biography | Drama | Romance,5.7,2076,NA,"$25,821, 31 August 2014","$288,545","$288,545"
tt3234082,English,Documentary,5,152,NA,NA,NA,NA
tt3016642,English,Documentary | History,6.1,324,NA,NA,NA,NA
tt0231773,NA,NA,NA,NA,NA,NA,NA,NA
tt2112152,English,Documentary | Biography | History | Music,7,1410,NA,"$4,516, 27 April 2014","$67,421","$67,421"
tt2385195,English | Micmac,Crime | Drama,6.5,1146,"CAD1,500,000 (estimated)","$141, 26 October 2014","$1,529","$1,529"
tt2388621,NA,NA,NA,NA,NA,NA,NA,NA
tt1568799,NA,NA,NA,NA,NA,NA,NA,NA
tt2915160,Hebrew | Arabic,Drama | Thriller | War,7.1,2080,NA,"$69,700, 9 March 2014","$201,700","$384,670"
tt2736074,English,Drama | Thriller,6.3,116,NA,NA,NA,NA
tt2479800,NA,NA,NA,NA,NA,NA,NA,NA
tt2597098,English,Drama,7.1,100,NA,NA,NA,NA
tt3132086,NA,NA,NA,NA,NA,NA,NA,NA
tt3142228,Arabic,Drama,5.3,45,NA,NA,NA,NA
tt2573858,English,Comedy | Drama,6.1,4232,"EUR600,000 (estimated)",NA,NA,NA
tt2232578,NA,NA,NA,NA,NA,NA,NA,NA
tt2414046,Spanish,Comedy | Drama,7,1722,"$1,300,000 (estimated)","$733, 15 June 2014","$11,342","$308,349"
tt2798170,NA,NA,NA,NA,NA,NA,NA,NA
tt2901736,NA,NA,NA,NA,NA,NA,NA,NA
tt3142224,NA,NA,NA,NA,NA,NA,NA,NA
tt1847541,NA,NA,NA,NA,NA,NA,NA,NA
tt2899956,Portuguese,Drama | Family,3.6,23,NA,NA,NA,NA
tt1921129,Spanish,Drama | Family,6.5,60,"$1,000,000 (estimated)",NA,NA,"$5,052"
tt3012818,Slovak,Drama,5.8,123,NA,NA,NA,NA
tt3056704,NA,NA,NA,NA,NA,NA,NA,NA
tt3016266,NA,NA,NA,NA,NA,NA,NA,NA
tt3142242,Italian,Drama | Family,6.5,251,"EUR900,000 (estimated)",NA,NA,NA
tt2313896,NA,NA,NA,NA,NA,NA,NA,NA
tt2884186,NA,NA,NA,NA,NA,NA,NA,NA
tt3138596,NA,NA,NA,NA,NA,NA,NA,NA
tt2866676,Spanish,Comedy | Drama | Romance,6.3,647,NA,NA,NA,NA
tt3118706,NA,NA,NA,NA,NA,NA,NA,NA
tt2071465,French | Hebrew | Russian | English,Adventure | Drama | History | Romance,6,125,NA,NA,NA,NA
tt2882590,NA,NA,NA,NA,NA,NA,NA,NA
tt2334779,NA,NA,NA,NA,NA,NA,NA,NA
tt2179035,English,Drama,6.7,190,NA,NA,NA,NA
tt2338062,NA,NA,NA,NA,NA,NA,NA,NA
tt3121042,Mandarin | Japanese,Drama | Fantasy,6.9,39,NA,NA,NA,NA
tt3064532,NA,NA,NA,NA,NA,NA,NA,NA
tt2962872,NA,NA,NA,NA,NA,NA,NA,NA
tt3003668,NA,NA,NA,NA,NA,NA,NA,NA
tt3118664,Georgian,Comedy,7.1,504,NA,NA,NA,NA
tt3102906,Romanian,Drama,6.1,1042,NA,NA,NA,NA
tt3118758,NA,NA,NA,NA,NA,NA,NA,NA
tt3102402,NA,NA,NA,NA,NA,NA,NA,NA
tt3121050,German,Drama,6.6,431,NA,NA,NA,"$225,596"
tt2861532,Portuguese,Crime | Drama | Thriller,7.4,3596,"BRL1,200,000 (estimated)",NA,NA,"$446,436"
tt3123178,Norwegian,Comedy,5.4,29,NA,NA,NA,NA
tt1754708,NA,NA,NA,NA,NA,NA,NA,NA
tt3121066,NA,NA,NA,NA,NA,NA,NA,NA
tt2386257,Maori | English,Drama,6.9,447,NA,"$1,740, 6 March 2016","$2,760","$457,346"
tt3019714,NA,NA,NA,NA,NA,NA,NA,NA
tt3106898,NA,NA,NA,NA,NA,NA,NA,NA
tt2728286,English | Chinese,Comedy,6.6,50,"$165,000 (estimated)",NA,NA,$279
tt2218772,NA,Fantasy,7.9,28,NA,NA,NA,"$71,754"
tt2343617,Finnish,Drama | Romance,7,3672,"EUR1,500,000 (estimated)",NA,NA,"$2,654,271"
tt2718538,NA,NA,NA,NA,NA,NA,NA,NA
tt2363178,Swedish,Drama,6.4,2356,"EUR200,000 (estimated)",NA,NA,"$241,408"
tt2187115,NA,NA,NA,NA,NA,NA,NA,NA
tt2132374,English,Comedy | Drama,6.3,1069,"$4,000,000 (estimated)","$1,361, 21 September 2014","$3,450","$103,118"
tt2295564,NA,NA,NA,NA,NA,NA,NA,NA
tt2960994,NA,NA,NA,NA,NA,NA,NA,NA
tt3118628,NA,NA,NA,NA,NA,NA,NA,NA
tt2932606,NA,NA,NA,NA,NA,NA,NA,NA
tt3035858,NA,NA,NA,NA,NA,NA,NA,NA
tt2991092,French | Russian | English,Crime | Drama | Romance | Thriller,6.9,3276,"EUR2,300,000 (estimated)","$5,726, 1 March 2015","$16,831","$164,290"
tt3118696,NA,NA,NA,NA,NA,NA,NA,NA
tt2585072,NA,NA,NA,NA,NA,NA,NA,NA
tt2374902,Icelandic | English | Norwegian,Drama,7.1,6450,"EUR3,500,000 (estimated)",NA,NA,"$56,439"
tt2594950,NA,NA,NA,NA,NA,NA,NA,NA
tt3120916,English,Drama,6.6,159,NA,NA,NA,NA
tt3121096,NA,NA,NA,NA,NA,NA,NA,NA
tt2234032,English | French | Irish,Drama,5.7,682,NA,NA,NA,NA
tt3119566,Arabic,Drama | History | War,6,81,NA,NA,NA,"$2,450"
tt2400272,Swahili,Drama,7,59,NA,NA,NA,NA
tt2304426,NA,NA,NA,NA,NA,NA,NA,NA
tt2324384,Hungarian | German,Drama | War,7,2976,"HUF953,000,000 (estimated)","$3,127, 31 August 2014","$66,559","$3,879,456"
tt3031022,Filipino | Tagalog,Drama,7.3,155,NA,NA,NA,NA
tt1869416,NA,NA,NA,NA,NA,NA,NA,NA
tt3074610,NA,NA,NA,NA,NA,NA,NA,NA
tt2860720,NA,NA,NA,NA,NA,NA,NA,NA
tt2352230,NA,NA,NA,NA,NA,NA,NA,NA
tt2802172,NA,NA,NA,NA,NA,NA,NA,NA
tt3091282,NA,NA,NA,NA,NA,NA,NA,NA
tt3091338,English | Cree | French,Documentary,6.9,14,NA,NA,NA,NA
tt2428672,English,Documentary | Family,7.4,46,NA,NA,NA,NA
tt2714900,NA,NA,NA,NA,NA,NA,NA,NA
tt2390962,English,Documentary | Biography | History | War,7.1,3970,NA,"$64,315, 6 April 2014","$276,497","$301,604"
tt3091552,NA,NA,NA,NA,NA,NA,NA,NA
tt2871222,French | Spanish | English | German,Documentary | Biography,6.7,68,NA,NA,NA,NA
tt3091304,NA,NA,NA,NA,NA,NA,NA,NA
tt2468638,NA,NA,NA,NA,NA,NA,NA,NA
tt2512582,NA,NA,NA,NA,NA,NA,NA,NA
tt3075574,NA,NA,NA,NA,NA,NA,NA,NA
tt1935156,NA,NA,NA,NA,NA,NA,NA,NA
tt2395465,Belarusian | English | Russian,Documentary | Drama,7.5,152,NA,NA,NA,NA
