imdb.id,release.country,release.date,release.venue,thr,digital,tv,dvd.br,unique.id
tt7133384,France,9 June 2020,internet,0,1,0,0,tffnew2346
tt7133384,Germany,10 June 2020,TV premiere,0,0,1,0,tffnew2346
tt7133384,France,11 June 2020,TV premiere,0,0,1,0,tffnew2346
tt7133648,Chile,14 November 2017,NA,0,0,0,0,tffnew2604
tt7133648,USA,19 June 2018,internet,0,1,0,0,tffnew2604
tt7133648,USA,6 July 2018,NA,0,0,0,0,tffnew2604
tt7144278,Canada,September 2017,NA,0,0,0,0,tffnew2517
tt7155262,Chile,11 November 2017,NA,0,0,0,0,tffnew2529
tt7155262,Austria,13 November 2017,TV premiere,0,0,1,0,tffnew2529
tt7155262,Germany,13 November 2017,TV premiere,0,0,1,0,tffnew2529
tt7155262,Belgium,14 November 2017,TV premiere,0,0,1,0,tffnew2529
tt7155262,France,14 November 2017,TV premiere,0,0,1,0,tffnew2529
tt7155262,Luxembourg,14 November 2017,TV premiere,0,0,1,0,tffnew2529
tt7155262,USA,27 February 2018,Film Comment Selects,0,0,0,0,tffnew2529
tt7155262,France,13 June 2018,NA,0,0,0,0,tffnew2529
tt7155262,USA,9 November 2018,Harvard Film Archive,0,0,0,0,tffnew2529
tt7162408,Chile,13 November 2017,NA,0,0,0,0,tffnew2484
tt7166500,China,April 2017,NA,0,0,0,0,idfnew1642
tt7166500,Netherlands,November 2017,NA,0,0,0,0,idfnew1642
tt7166500,Greece,March 2018,NA,0,0,0,0,idfnew1642
tt7176076,Belgium,21 July 2016,NA,0,0,0,0,9514fnosuv
tt7177156,France,31 January 2018,NA,0,0,0,0,tffnew2353
tt7177156,Taiwan,23 March 2018,NA,0,0,0,0,tffnew2353
tt7177156,Brazil,5 April 2018,NA,0,0,0,0,tffnew2353
tt7177156,Netherlands,5 April 2018,NA,0,0,0,0,tffnew2353
tt7177156,Tunisia,20 June 2018,NA,0,0,0,0,tffnew2353
tt7177156,Sweden,24 August 2018,NA,0,0,0,0,tffnew2353
tt7177156,Poland,21 September 2018,NA,0,0,0,0,tffnew2353
tt7177156,USA,19 October 2018,NA,0,0,0,0,tffnew2353
tt7177156,UK,14 June 2019,NA,0,0,0,0,tffnew2353
tt7177156,Ireland,14 June 2019,NA,0,0,0,0,tffnew2353
tt7177156,Finland,25 September 2019,TV premiere,0,0,1,0,tffnew2353
tt7177156,Germany,22 July 2020,television) (Arte,0,0,1,0,tffnew2353
tt7180544,Australia,12 January 2018,NA,0,0,0,0,tffnew2607
tt7180544,Ireland,12 January 2018,NA,0,0,0,0,tffnew2607
tt7180544,India,12 January 2018,NA,0,0,0,0,tffnew2607
tt7180544,USA,12 January 2018,NA,0,0,0,0,tffnew2607
tt7180544,Kuwait,18 January 2018,NA,0,0,0,0,tffnew2607
tt7197576,Colombia,March 2017,NA,0,0,0,0,idfnew1772
tt7197576,Switzerland,August 2017,NA,0,0,0,0,idfnew1772
tt7197576,Mexico,October 2017,NA,0,0,0,0,idfnew1772
tt7197576,Netherlands,November 2017,NA,0,0,0,0,idfnew1772
tt7197576,Spain,15 November 2017,Barcelona) (premiere,1,0,0,0,idfnew1772
tt7197576,Colombia,23 November 2017,NA,0,0,0,0,idfnew1772
tt7197576,Cuba,December 2017,NA,0,0,0,0,idfnew1772
tt7199700,UK,June 2017,NA,0,0,0,0,idfnew1839
tt7199700,South Africa,June 2017,NA,0,0,0,0,idfnew1839
tt7203096,Netherlands,26 December 2014,TV premiere,0,0,1,0,idfnew829
tt7205208,Japan,20 November 2017,Tokyo FILMeX,0,0,0,0,tffnew2364
tt7205208,China,24 November 2017,NA,0,0,0,0,tffnew2364
tt7205208,Taiwan,26 January 2018,NA,0,0,0,0,tffnew2364
tt7205208,Finland,16 March 2018,Helsinki Cine Asia,0,0,0,0,tffnew2364
tt7205208,France,2 May 2018,NA,0,0,0,0,tffnew2364
tt7205208,USA,4 May 2018,NA,0,0,0,0,tffnew2364
tt7205208,Hong Kong,10 May 2018,NA,0,0,0,0,tffnew2364
tt7205208,Canada,27 July 2018,NA,0,0,0,0,tffnew2364
tt7205208,Mexico,24 November 2018,Muestra Internacional de Cine,0,0,0,0,tffnew2364
tt7205208,Denmark,6 December 2018,NA,0,0,0,0,tffnew2364
tt7206056,Czech Republic,1 February 2016,Czech version,0,0,0,0,N1701131
tt7206654,USA,23 June 2018,TV premiere,0,0,1,0,tffnew2497
tt7206654,Sweden,14 July 2019,TV premiere,0,0,1,0,tffnew2497
tt7207238,USA,20 October 2017,"New York City, New York",1,0,0,0,tffnew2471
tt7207238,USA,20 October 2017,limited,1,0,0,0,tffnew2471
tt7207238,Ireland,24 November 2017,NA,0,0,0,0,tffnew2471
tt7207238,Netherlands,28 December 2017,NA,0,0,0,0,tffnew2471
tt7207238,Austria,2 March 2018,NA,0,0,0,0,tffnew2471
tt7207238,Germany,8 March 2018,NA,0,0,0,0,tffnew2471
tt7207238,USA,12 March 2018,TV premiere,0,0,1,0,tffnew2471
tt7207238,Norway,3 April 2018,TV premiere,0,0,1,0,tffnew2471
tt7207238,Sweden,3 January 2019,TV premiere,0,0,1,0,tffnew2471
tt7210348,USA,11 May 2018,NA,0,0,0,0,tffnew2383
tt7210348,UK,22 June 2018,NA,0,0,0,0,tffnew2383
tt7210348,Ireland,22 June 2018,NA,0,0,0,0,tffnew2383
tt7210348,Portugal,13 September 2018,NA,0,0,0,0,tffnew2383
tt7210348,France,19 December 2018,NA,0,0,0,0,tffnew2383
tt7210348,Japan,22 December 2018,NA,0,0,0,0,tffnew2383
tt7210348,New Zealand,28 March 2019,NA,0,0,0,0,tffnew2383
tt7210348,Portugal,18 March 2020,RTP 1) (TV premiere,0,0,1,0,tffnew2383
tt7210348,Singapore,14 January 2021,Singapore Art Week) (internet,0,1,0,0,tffnew2383
tt7213936,Norway,6 October 2017,NA,0,0,0,0,tffnew2695
tt7213936,Norway,6 October 2017,Norway) (premiere,1,0,0,0,tffnew2695
tt7213936,Sweden,9 March 2018,NA,0,0,0,0,tffnew2695
tt7213936,Denmark,19 April 2018,NA,0,0,0,0,tffnew2695
tt7213936,Germany,3 May 2018,Leipzig) (premiere,1,0,0,0,tffnew2695
tt7213936,Italy,3 May 2018,NA,0,0,0,0,tffnew2695
tt7213936,Germany,4 May 2018,Berlin) (premiere,1,0,0,0,tffnew2695
tt7213936,Germany,10 May 2018,NA,0,0,0,0,tffnew2695
tt7213936,Austria,11 May 2018,NA,0,0,0,0,tffnew2695
tt7213936,Finland,18 May 2018,NA,0,0,0,0,tffnew2695
tt7213936,Belgium,6 June 2018,NA,0,0,0,0,tffnew2695
tt7213936,France,6 June 2018,NA,0,0,0,0,tffnew2695
tt7213936,Brazil,13 July 2018,NA,0,0,0,0,tffnew2695
tt7213936,USA,13 July 2018,NA,0,0,0,0,tffnew2695
tt7213936,Spain,17 August 2018,limited,1,0,0,0,tffnew2695
tt7213936,Spain,24 August 2018,NA,0,0,0,0,tffnew2695
tt7213936,Israel,6 September 2018,NA,0,0,0,0,tffnew2695
tt7213936,Greece,27 September 2018,NA,0,0,0,0,tffnew2695
tt7213936,Colombia,29 August 2019,NA,0,0,0,0,tffnew2695
tt7214762,France,17 November 2017,internet,0,1,0,0,tffnew2474
tt7214762,UK,17 November 2017,internet,0,1,0,0,tffnew2474
tt7214762,Japan,17 November 2017,internet,0,1,0,0,tffnew2474
tt7214762,Portugal,17 November 2017,internet,0,1,0,0,tffnew2474
tt7214762,USA,17 November 2017,"New York City, New York",1,0,0,0,tffnew2474
tt7214762,USA,17 November 2017,internet,0,1,0,0,tffnew2474
tt7214762,Sweden,24 November 2017,internet,0,1,0,0,tffnew2474
tt7214842,Brazil,20 October 2017,internet,0,1,0,0,tffnew2546
tt7214842,France,20 October 2017,internet,0,1,0,0,tffnew2546
tt7214842,Netherlands,20 October 2017,internet,0,1,0,0,tffnew2546
tt7214842,Portugal,20 October 2017,internet,0,1,0,0,tffnew2546
tt7214842,USA,20 October 2017,internet,0,1,0,0,tffnew2546
tt7215262,Canada,6 September 2019,NA,0,0,0,0,tffnew2602
tt7215262,USA,6 September 2019,limited,1,0,0,0,tffnew2602
tt7215262,USA,13 September 2019,internet,0,1,0,0,tffnew2602
tt7215262,Brazil,5 November 2019,DVD premiere,0,0,0,1,tffnew2602
tt7215262,Germany,25 November 2019,internet,0,1,0,0,tffnew2602
tt7215262,UK,10 January 2020,NA,0,0,0,0,tffnew2602
tt7215262,Ireland,10 January 2020,NA,0,0,0,0,tffnew2602
tt7215388,USA,23 March 2018,internet,0,1,0,0,tffnew2614
tt7215388,USA,23 March 2018,limited,1,0,0,0,tffnew2614
tt7215388,Canada,30 March 2018,limited,1,0,0,0,tffnew2614
tt7215444,Australia,19 January 2018,NA,0,0,0,0,tffnew2627
tt7215444,Ireland,19 January 2018,NA,0,0,0,0,tffnew2627
tt7215444,USA,19 January 2018,NA,0,0,0,0,tffnew2627
tt7215444,Netherlands,18 February 2018,internet,0,1,0,0,tffnew2627
tt7215444,Portugal,18 February 2018,internet,0,1,0,0,tffnew2627
tt7215444,Germany,20 February 2018,internet,0,1,0,0,tffnew2627
tt7215444,USA,21 May 2018,TV premiere,0,0,1,0,tffnew2627
tt7215548,Indonesia,8 March 2018,NA,0,0,0,0,tffnew2657
tt7215548,Singapore,6 October 2018,Painting with Light,0,0,0,0,tffnew2657
tt7216256,Morocco,14 February 2018,NA,0,0,0,0,tffnew2570
tt7216256,France,14 March 2018,NA,0,0,0,0,tffnew2570
tt7216256,Belgium,25 April 2018,NA,0,0,0,0,tffnew2570
tt7216256,Lithuania,3 August 2018,NA,0,0,0,0,tffnew2570
tt7216256,Mexico,7 September 2018,NA,0,0,0,0,tffnew2570
tt7216256,Spain,4 January 2019,limited) (subtitled version,1,0,0,0,tffnew2570
tt7216256,Portugal,12 September 2019,NA,0,0,0,0,tffnew2570
tt7217588,USA,8 May 2017,Harvard Film Archive,0,0,0,0,idfnew1927
tt7217588,Portugal,13 July 2017,Curtas,0,0,0,0,idfnew1927
tt7218804,Canada,25 May 2018,limited,1,0,0,0,idfnew1862
tt7218804,USA,25 May 2018,NA,0,0,0,0,idfnew1862
tt7218804,Australia,12 July 2018,NA,0,0,0,0,idfnew1862
tt7218804,Ireland,14 July 2018,Galway Film Fleadh,0,0,0,0,idfnew1862
tt7218804,UK,28 September 2018,NA,0,0,0,0,idfnew1862
tt7218804,Ireland,5 October 2018,NA,0,0,0,0,idfnew1862
tt7218804,Spain,28 October 2018,NA,0,0,0,0,idfnew1862
tt7218804,Finland,23 March 2019,TV premiere,0,0,1,0,idfnew1862
tt7218812,Serbia,29 November 2017,FAF Belgrade,0,0,0,0,tffnew2649
tt7218812,Canada,25 April 2018,RIDM+,0,0,0,0,tffnew2649
tt7218812,USA,13 July 2018,"New York City, New York",1,0,0,0,tffnew2649
tt7218812,Portugal,13 September 2018,NA,0,0,0,0,tffnew2649
tt7218812,France,24 October 2018,NA,0,0,0,0,tffnew2649
tt7218812,Austria,9 November 2018,NA,0,0,0,0,tffnew2649
tt7218812,UK,9 November 2018,NA,0,0,0,0,tffnew2649
tt7218812,Germany,15 November 2018,NA,0,0,0,0,tffnew2649
tt7218812,USA,28 December 2018,MoMA - The Contenders,0,0,0,0,tffnew2649
tt7218812,Finland,26 November 2019,TV premiere,0,0,1,0,tffnew2649
tt7218818,Germany,11 March 2018,NA,0,0,0,0,tffnew2664
tt7219324,Belgium,29 November 2017,NA,0,0,0,0,tffnew2635
tt7219324,Switzerland,29 November 2017,french speaking region,0,0,0,0,tffnew2635
tt7219324,France,29 November 2017,NA,0,0,0,0,tffnew2635
tt7219324,Canada,26 January 2018,Québec,1,0,0,0,tffnew2635
tt7219324,Greece,1 March 2018,NA,0,0,0,0,tffnew2635
tt7219324,Sweden,9 March 2018,NA,0,0,0,0,tffnew2635
tt7219324,Spain,22 March 2018,Salamanca) (premiere,1,0,0,0,tffnew2635
tt7219324,Spain,23 March 2018,limited,1,0,0,0,tffnew2635
tt7219324,Spain,29 March 2018,NA,0,0,0,0,tffnew2635
tt7219324,Italy,12 April 2018,NA,0,0,0,0,tffnew2635
tt7219324,Israel,26 April 2018,NA,0,0,0,0,tffnew2635
tt7219324,Finland,27 April 2018,NA,0,0,0,0,tffnew2635
tt7219324,Norway,11 May 2018,NA,0,0,0,0,tffnew2635
tt7219324,Netherlands,24 May 2018,NA,0,0,0,0,tffnew2635
tt7219324,Denmark,28 June 2018,NA,0,0,0,0,tffnew2635
tt7219324,Brazil,12 July 2018,NA,0,0,0,0,tffnew2635
tt7219324,Tunisia,16 July 2018,NA,0,0,0,0,tffnew2635
tt7219324,Argentina,6 September 2018,NA,0,0,0,0,tffnew2635
tt7219324,Portugal,13 September 2018,NA,0,0,0,0,tffnew2635
tt7219324,Colombia,4 October 2018,NA,0,0,0,0,tffnew2635
tt7219324,Peru,8 November 2018,NA,0,0,0,0,tffnew2635
tt7219324,UK,11 January 2019,NA,0,0,0,0,tffnew2635
tt7219324,Germany,21 March 2019,NA,0,0,0,0,tffnew2635
tt7219324,Mexico,14 April 2019,NA,0,0,0,0,tffnew2635
tt7219324,Poland,24 May 2019,Przeglad Nowego Kina Francuskiego,0,0,0,0,tffnew2635
tt7224496,Chile,31 May 2018,NA,0,0,0,0,tffnew2538
tt7224496,Germany,12 July 2018,NA,0,0,0,0,tffnew2538
tt7224496,Germany,12 July 2018,cinema release,1,0,0,0,tffnew2538
tt7224496,France,1 August 2018,NA,0,0,0,0,tffnew2538
tt7224496,Netherlands,3 January 2019,NA,0,0,0,0,tffnew2538
tt7225942,Chile,10 November 2017,NA,0,0,0,0,tffnew2392
tt7225942,France,22 August 2018,NA,0,0,0,0,tffnew2392
tt7225942,USA,19 October 2018,NA,0,0,0,0,tffnew2392
tt7225942,USA,4 February 2019,Harvard Film Archive,0,0,0,0,tffnew2392
tt7225942,Japan,12 July 2019,NA,0,0,0,0,tffnew2392
tt7229730,Nigeria,10 February 2018,NA,0,0,0,0,tffnew2656
tt7234644,Cuba,5 April 2016,Muestra Joven del ICAIC,0,0,0,0,N1500560
tt7240516,Hungary,2017,NA,0,0,0,0,idfnew1623
tt7240516,Germany,11 October 2018,NA,0,0,0,0,idfnew1623
tt7240516,Japan,27 November 2018,TV premiere,0,0,1,0,idfnew1623
tt7240656,UK,11 May 2018,NA,0,0,0,0,idfnew1886
tt7240656,Ireland,11 May 2018,NA,0,0,0,0,idfnew1886
tt7240656,Germany,31 May 2018,NA,0,0,0,0,idfnew1886
tt7240656,Japan,22 June 2018,TV premiere,0,0,1,0,idfnew1886
tt7240656,Finland,17 November 2019,TV premiere,0,0,1,0,idfnew1886
tt7241602,Belgium,3 September 2017,Dutch speaking region) (TV premiere,0,0,1,0,idfnew1665
tt7243446,Canada,10 September 2016,NA,0,0,0,0,tffnew2289
tt7259986,USA,29 March 2018,New Directors/New Films,0,0,0,0,tffnew2368
tt7259986,New Zealand,3 August 2018,NA,0,0,0,0,tffnew2368
tt7259986,UK,21 August 2020,internet,0,1,0,0,tffnew2368
tt7260048,Brazil,27 March 2018,DVD premiere,0,0,0,1,tffnew2549
tt7260048,USA,30 March 2018,limited,1,0,0,0,tffnew2549
tt7260048,USA,3 April 2018,internet,0,1,0,0,tffnew2549
tt7260048,Germany,1 June 2018,internet,0,1,0,0,tffnew2549
tt7260048,Sweden,2 June 2018,internet,0,1,0,0,tffnew2549
tt7262052,Serbia,30 November 2017,FAF Belgrade,0,0,0,0,tffnew2592
tt7262052,Romania,2 February 2018,NA,0,0,0,0,tffnew2592
tt7264080,USA,17 November 2017,NA,0,0,0,0,tffnew2464
tt7264080,Portugal,30 November 2017,Portugal,0,0,0,0,tffnew2464
tt7272242,Spain,5 April 2018,Madrid - CasAmérica) (premiere,1,0,0,0,tffnew2477
tt7272242,Spain,13 April 2018,NA,0,0,0,0,tffnew2477
tt7272242,Argentina,7 June 2018,NA,0,0,0,0,tffnew2477
tt7272242,Ireland,13 July 2018,Galway Film Fleadh,0,0,0,0,tffnew2477
tt7272242,Mexico,24 August 2018,Walt Disney Studios Sony Pictures Releasing,0,0,0,0,tffnew2477
tt7272242,France,8 May 2019,NA,0,0,0,0,tffnew2477
tt7274592,France,February 2017,NA,0,0,0,0,I1705644
tt7274592,Belgium,March 2017,NA,0,0,0,0,I1705644
tt7274592,Canada,March 2017,NA,0,0,0,0,I1705644
tt7274592,Egypt,March 2017,NA,0,0,0,0,I1705644
tt7274592,Spain,March 2017,NA,0,0,0,0,I1705644
tt7274592,Netherlands,April 2017,NA,0,0,0,0,I1705644
tt7274592,Albania,May 2017,NA,0,0,0,0,I1705644
tt7274592,Italy,May 2017,NA,0,0,0,0,I1705644
tt7274592,Serbia and Montenegro,August 2017,NA,0,0,0,0,I1705644
tt7274592,Republic of North Macedonia,August 2017,NA,0,0,0,0,I1705644
tt7281188,Spain,September 2017,NA,0,0,0,0,tffnew2439
tt7281188,USA,September 2017,NA,0,0,0,0,tffnew2439
tt7286068,Canada,September 2017,NA,0,0,0,0,tffnew2390
tt7286916,UK,17 July 2018,NA,0,0,0,0,idfnew1854
tt7286916,USA,14 September 2018,NA,0,0,0,0,idfnew1854
tt7286916,Canada,30 September 2018,NA,0,0,0,0,idfnew1854
tt7286916,Germany,4 October 2018,NA,0,0,0,0,idfnew1854
tt7286916,Austria,5 October 2018,NA,0,0,0,0,idfnew1854
tt7286916,Ireland,22 October 2018,NA,0,0,0,0,idfnew1854
tt7286916,Mexico,25 October 2018,NA,0,0,0,0,idfnew1854
tt7286916,Italy,19 November 2018,Milan) (premiere,1,0,0,0,idfnew1854
tt7286916,Spain,25 January 2019,Spain) (premiere,1,0,0,0,idfnew1854
tt7286916,Poland,1 February 2019,NA,0,0,0,0,idfnew1854
tt7286916,France,4 March 2019,internet,0,1,0,0,idfnew1854
tt7286916,Netherlands,4 March 2019,internet,0,1,0,0,idfnew1854
tt7288818,Denmark,30 October 2018,MIX Copenhagen,0,0,0,0,tffnew2441
tt7289450,France,9 December 2019,Lyon,1,0,0,0,tffnew2481
tt7290748,Denmark,14 September 2017,NA,0,0,0,0,idfnew1894
tt7290748,Finland,8 April 2018,TV premiere,0,0,1,0,idfnew1894
tt7290768,France,1 November 2017,NA,0,0,0,0,idfnew1656
tt7290768,Spain,29 June 2018,Barcelona) (subtitled version,1,0,0,0,idfnew1656
tt7290768,Spain,6 July 2018,Madrid) (subtitled version,1,0,0,0,idfnew1656
tt7290768,Spain,20 July 2018,A Coruña) (subtitled version,1,0,0,0,idfnew1656
tt7290768,Spain,20 July 2018,Valencia) (subtitled version,0,0,0,0,idfnew1656
tt7290768,UK,24 August 2018,NA,0,0,0,0,idfnew1656
tt7290768,Finland,26 August 2018,TV premiere,0,0,1,0,idfnew1656
tt7290768,USA,22 July 2019,prime video,0,0,0,0,idfnew1656
tt7291268,Japan,22 September 2017,internet,0,1,0,0,tffnew2445
tt7291268,Netherlands,22 September 2017,internet,0,1,0,0,tffnew2445
tt7291268,Portugal,22 September 2017,internet,0,1,0,0,tffnew2445
tt7291268,USA,22 September 2017,internet,0,1,0,0,tffnew2445
tt7292918,Netherlands,28 December 2017,NA,0,0,0,0,idfnew1874
tt7293168,USA,18 September 2019,Berkeley Art Museum & Pacific Film Archive,0,0,0,0,tffnew2691
tt7297954,Argentina,21 September 2017,NA,0,0,0,0,tffnew2357
tt7297954,Spain,15 December 2017,NA,0,0,0,0,tffnew2357
tt7297954,USA,30 November 2018,NA,0,0,0,0,tffnew2357
tt7297956,Philippines,15 August 2018,Pista ng Pelikulang Pilipino,0,0,0,0,tffnew2408
tt7297958,Taiwan,16 March 2018,NA,0,0,0,0,tffnew2351
tt7297958,Taiwan,24 April 2018,Annual Cross-Strait Film Exhibition,0,0,0,0,tffnew2351
tt7297960,Malaysia,12 October 2017,NA,0,0,0,0,tffnew2587
tt7297960,Taiwan,1 December 2017,NA,0,0,0,0,tffnew2587
tt7297960,Hong Kong,4 December 2017,NA,0,0,0,0,tffnew2587
tt7297960,Singapore,25 January 2018,NA,0,0,0,0,tffnew2587
tt7297962,South Korea,14 September 2017,NA,0,0,0,0,tffnew2651
tt7297962,USA,9 October 2018,DVD premiere,0,0,0,1,tffnew2651
tt7297962,Japan,13 November 2020,NA,0,0,0,0,tffnew2651
tt7297964,Argentina,5 October 2017,NA,0,0,0,0,tffnew2675
tt7297966,India,28 September 2018,NA,0,0,0,0,tffnew2686
tt7313202,Italy,May 2017,NA,0,0,0,0,idfnew1826
tt7313522,Poland,18 May 2018,NA,0,0,0,0,idfnew1887
tt7313522,Germany,7 June 2018,NA,0,0,0,0,idfnew1887
tt7313522,Finland,10 January 2021,TV premiere,0,0,1,0,idfnew1887
tt7315798,Netherlands,1 March 2018,NA,0,0,0,0,idfnew1679
tt7315798,Belgium,11 April 2018,NA,0,0,0,0,idfnew1679
tt7322134,Lithuania,31 March 2016,Vilnius,0,0,0,0,tffnew1624
tt7336410,Uruguay,9 January 2020,NA,0,0,0,0,tffnew2601
tt7336410,Singapore,19 June 2020,internet) (Asian Film Archive,0,1,0,0,tffnew2601
tt7341660,Finland,20 August 2018,TV premiere,0,0,1,0,idfnew1857
tt7341660,Sweden,23 November 2018,NA,0,0,0,0,idfnew1857
tt7341660,Denmark,25 December 2018,TV premiere,0,0,1,0,idfnew1857
tt7414956,USA,19 January 2018,TV premiere,0,0,1,0,tffnew2588
tt7420292,Germany,19 July 2018,NA,0,0,0,0,f8191
tt7420292,Germany,7 February 2019,Video on Demand,0,0,0,0,f8191
tt7420292,Germany,22 February 2019,DVD premiere,0,0,0,1,f8191
tt7433624,Canada,9 September 2017,NA,0,0,0,0,tffnew2605
tt7494128,Lithuania,29 March 2018,NA,0,0,0,0,idfnew1847
tt7494128,Netherlands,18 October 2018,NA,0,0,0,0,idfnew1847
tt7494128,France,6 March 2019,NA,0,0,0,0,idfnew1847
tt7497376,Sweden,16 March 2018,NA,0,0,0,0,idfnew1856
tt7497376,UK,27 April 2018,NA,0,0,0,0,idfnew1856
tt7497376,Finland,19 November 2018,TV premiere,0,0,1,0,idfnew1856
tt7497376,Spain,6 January 2019,TV premiere,0,0,1,0,idfnew1856
tt7497376,Netherlands,23 January 2019,TV premiere,0,0,1,0,idfnew1856
tt7497376,Japan,26 February 2019,TV premiere,0,0,1,0,idfnew1856
tt7497890,Netherlands,7 January 2018,TV premiere,0,0,1,0,idfnew1883
tt7497890,Japan,18 August 2018,NA,0,0,0,0,idfnew1883
tt7497890,Hungary,23 August 2018,NA,0,0,0,0,idfnew1883
tt7513000,Ireland,16 March 2011,RTE 2,0,0,0,0,frnew168
tt7516478,Sweden,12 April 2018,TV premiere,0,0,1,0,idfnew1773
tt7519174,Croatia,26 February 2018,ZagrebDox,0,0,0,0,idfnew1788
tt7519174,Romania,24 March 2018,One World Romania,0,0,0,0,idfnew1788
tt7519174,Spain,1 November 2018,Barcelona) (premiere,1,0,0,0,idfnew1788
tt7519174,Spain,7 November 2018,Barcelona,1,0,0,0,idfnew1788
tt7519174,Spain,8 November 2018,Lleida,0,0,0,0,idfnew1788
tt7519174,Spain,9 November 2018,Tarragona,0,0,0,0,idfnew1788
tt7519174,Spain,13 November 2018,Madrid,1,0,0,0,idfnew1788
tt7519174,Spain,14 November 2018,limited,1,0,0,0,idfnew1788
tt7519174,USA,16 November 2018,NA,0,0,0,0,idfnew1788
tt7519174,Sweden,20 November 2018,TV premiere,0,0,1,0,idfnew1788
tt7519174,Finland,26 November 2018,TV premiere,0,0,1,0,idfnew1788
tt7519174,Poland,1 March 2019,NA,0,0,0,0,idfnew1788
tt7519174,Germany,21 March 2019,NA,0,0,0,0,idfnew1788
tt7519174,Japan,24 April 2019,TV premiere,0,0,1,0,idfnew1788
tt7519174,Austria,26 May 2019,NA,0,0,0,0,idfnew1788
tt7519174,Italy,24 September 2019,NA,0,0,0,0,idfnew1788
tt7519174,Mexico,14 January 2020,NA,0,0,0,0,idfnew1788
tt7521370,USA,23 June 2017,TV premiere,0,0,1,0,frnew1083
tt7522136,Brazil,2015,NA,0,0,0,0,idfnew1019
tt7526492,Russia,23 April 2018,Moscow) (premiere,1,0,0,0,idfnew1814
tt7526492,USA,13 March 2019,"New York City, New York, USA",1,0,0,0,idfnew1814
tt7528390,France,2011,NA,0,0,0,0,idfnew9
tt7530450,Finland,12 March 2018,TV premiere,0,0,1,0,idfnew1890
tt7530450,Japan,13 March 2018,TV premiere,0,0,1,0,idfnew1890
tt7530450,Sweden,17 April 2018,TV premiere,0,0,1,0,idfnew1890
tt7535498,Netherlands,2016,NA,0,0,0,0,idfnew1344
tt7538806,Germany,April 2015,NA,0,0,0,0,idfnew1020
tt7555726,Finland,28 September 2018,TV premiere,0,0,1,0,idfnew1687
tt7555726,Japan,19 October 2019,NA,0,0,0,0,idfnew1687
tt7563926,Netherlands,November 2017,NA,0,0,0,0,idfnew1614
tt7578542,Netherlands,November 2017,NA,0,0,0,0,idfnew1696
tt7580088,Norway,16 November 2017,NA,0,0,0,0,idfnew1628
tt7611684,Canada,29 January 2018,Montréal,1,0,0,0,tffnew2537
tt7613776,Netherlands,5 May 2018,NA,0,0,0,0,idfnew1778
tt7617944,Netherlands,27 February 2018,TV premiere,0,0,1,0,idfnew1699
tt7630164,Denmark,3 May 2017,NA,0,0,0,0,idfnew1649
tt7630164,Canada,1 December 2017,limited,1,0,0,0,idfnew1649
tt7630164,USA,1 December 2017,"New York City, NY",1,0,0,0,idfnew1649
tt7630164,Germany,8 February 2018,NA,0,0,0,0,idfnew1649
tt7630164,Finland,18 March 2018,TV premiere,0,0,1,0,idfnew1649
tt7630164,France,2 May 2018,NA,0,0,0,0,idfnew1649
tt7632986,France,17 November 2016,NA,0,0,0,0,N1701673
tt7633170,Portugal,November 2017,Muvi Lisboa,0,0,0,0,idfnew1919
tt7633170,Nepal,5 November 2017,Film Southasia,0,0,0,0,idfnew1919
tt7633170,USA,11 November 2017,India Kaleidoscope,0,0,0,0,idfnew1919
tt7633170,Japan,6 October 2018,NA,0,0,0,0,idfnew1919
tt7638152,Israel,2017,NA,0,0,0,0,idfnew1867
tt7670458,Germany,16 October 2018,TV premiere,0,0,1,0,idfnew1873
tt7670458,UK,19 October 2018,NA,0,0,0,0,idfnew1873
tt7670458,Ireland,19 October 2018,NA,0,0,0,0,idfnew1873
tt7670458,Finland,19 November 2019,TV premiere,0,0,1,0,idfnew1873
tt7685930,Soviet Union,December 1930,NA,0,0,0,0,idfnew1311
tt7690522,Spain,30 March 2018,Madrid) (subtitled version,1,0,0,0,idfnew1708
tt7690522,Norway,30 March 2018,NA,0,0,0,0,idfnew1708
tt7690522,Spain,3 April 2018,A Coruña) (subtitled version) (premiere,1,0,0,0,idfnew1708
tt7690522,Spain,4 April 2018,Barcelona) (subtitled version) (premiere,1,0,0,0,idfnew1708
tt7690522,Spain,5 April 2018,Barcelona) (subtitled version,1,0,0,0,idfnew1708
tt7690522,Spain,5 April 2018,Girona) (subtitled version) (premiere,1,0,0,0,idfnew1708
tt7690522,Spain,5 April 2018,Lleida) (subtitled version) (premiere,1,0,0,0,idfnew1708
tt7690522,Spain,6 April 2018,Tarragona) (subtitled version,0,0,0,0,idfnew1708
tt7690522,Spain,10 April 2018,Asturias) (subtitled version) (premiere,1,0,0,0,idfnew1708
tt7690522,Spain,11 April 2018,limited) (subtitled version,1,0,0,0,idfnew1708
tt7690522,Japan,7 August 2018,TV premiere,0,0,1,0,idfnew1708
tt7690522,Finland,8 August 2018,internet,0,1,0,0,idfnew1708
tt7690522,Finland,13 August 2018,TV premiere,0,0,1,0,idfnew1708
tt7700760,Netherlands,20 November 2017,TV premiere,0,0,1,0,idfnew1885
tt7702780,Poland,11 May 2018,NA,0,0,0,0,idfnew1895
