film_id,filmrank,premiere_festival,premiere_year,premiere_festival_filmrank,played_strategic,num_strategic,max_strategic_filmrank,avg_strategic_filmrank,played_top5_festival,played_top10_festival,num_top5_festivals,num_top10_festivals
frnew565,0.0671202601490752,fest.lib.id1658,2014,0.15002034797660702,0,0,0,0,0,1,0,3
f16883,0.009940784625779017,fest.lib.id1888,2012,0.9014664491525963,0,0,0,0,1,1,1,1
N1201075,0.0181846843266346,fest.lib.id364,2012,0.6039825158473134,0,0,0,0,1,1,1,1
f17188,0.04210629693831592,fest.lib.id1888,2014,0.9014664491525963,0,0,0,0,1,1,1,2
f7918,0.008662777057224375,fest.lib.id.na450,2016,0.02663835093875202,0,0,0,0,0,0,0,0
862,0.023828757701743208,fest.lib.id1736,2013,1.0,0,0,0,0,1,1,1,1
f16649,0.03204064784726994,fest.lib.id1888,2011,0.9014664491525963,0,0,0,0,1,1,1,1
f7973,0.20343687562889348,fest.lib.id1888,2016,0.9014664491525963,0,0,0,0,1,1,1,3
f17426,0.02402905254156829,fest.lib.id1658,2015,0.15002034797660702,0,0,0,0,1,1,1,1
332,0.01341811878904108,fest.lib.id1736,2013,1.0,0,0,0,0,1,1,1,1
tffnew2096,0.014302825514125315,fest.lib.id1050,2016,0.10887639162499597,0,0,0,0,0,0,0,0
frnew746,0.010234032831391644,fest.lib.id.na42,2015,0.06417041546238612,0,0,0,0,0,0,0,0
idfnew977,0.013259115177807665,imdbady00750,2010,0.0030778880024247513,0,0,0,0,0,0,0,0
I1605935,0.013564567309572612,fest.lib.id1249,2015,0.00871323056192924,0,0,0,0,0,0,0,0
N1100690,0.026547790710105375,fest.lib.id364,2010,0.6039825158473134,0,0,0,0,1,1,1,1
idfnew1219,0.0128473483786166,fest.lib.id874,2015,0.5062687909078113,0,0,0,0,1,1,1,1
1073,0.009940784625779017,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,1
f9277,0.045073969064870656,fest.lib.id285,2016,0.39801347663094955,0,0,0,0,1,1,2,3
N1401509,0.021754358248118645,fest.lib.id364,2014,0.6039825158473134,0,0,0,0,1,1,1,1
tffnew2221,0.0465084647826991,fest.lib.id1577,2016,0.033539337390164,0,0,0,0,1,1,1,2
tffnew1424,0.050097908081274505,fest.lib.id1736,2014,1.0,0,0,0,0,1,1,1,3
1288,0.03895696207715298,fest.lib.id262,1958,0.0011459926828772575,0,0,0,0,1,1,1,1
idfnew1255,0.013041099487247628,fest.lib.id874,2015,0.5062687909078113,0,0,0,0,1,1,1,1
tffnew2297,0.011912622762043815,fest.lib.id1736,2016,1.0,0,0,0,0,1,1,1,2
frnew432,0.021716957811136042,fest.lib.id1888,1996,0.9014664491525963,0,0,0,0,1,1,2,2
frnew579,0.016904118638812932,fest.lib.id1167,2013,0.14309594420744598,0,0,0,0,0,0,0,0
f8211,0.73592942421114,fest.lib.id1697,2016,0.05210166239461778,0,0,0,0,1,1,2,2
frnew907,0.014063452527943198,fest.lib.id1618,2016,0.023481760681616358,0,0,0,0,0,0,0,0
297,0.012544824162242665,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,1
idfnew801,0.0138319386059608,fest.lib.id731,1982,0.3424863555939673,0,0,0,0,0,1,0,1
1682,0.01593766263805421,fest.lib.id6635,2010,0.006101720651995687,0,0,0,0,1,1,1,1
tffnew103,0.05175440141698337,fest.lib.id1736,2011,1.0,0,0,0,0,1,1,1,2
560,0.013613706938281676,fest.lib.id874,2013,0.5062687909078113,0,0,0,0,1,1,1,1
idfnew1089,0.03436937139686485,fest.lib.id285,1971,0.39801347663094955,0,0,0,0,1,1,2,2
idfnew593,0.016581928888361016,fest.lib.id7160,2012,0.08755778354559723,0,0,0,0,0,0,0,0
tffnew417,0.06939600406813026,fest.lib.id1736,2012,1.0,0,0,0,0,1,1,1,3
frnew1067,0.03574117425539082,fest.lib.id744,2017,0.03530890126958436,0,0,0,0,0,0,0,0
idfnew828,0.046523901590891106,fest.lib.id1768,2014,0.07352724707497833,0,0,0,0,1,1,1,3
idfnew606,0.01687265523867611,fest.lib.id874,2012,0.5062687909078113,0,0,0,0,1,1,1,1
f7703,0.0755599053768701,fest.lib.id1888,2016,0.9014664491525963,0,0,0,0,1,1,1,2
N1401357,0.025296687287657414,fest.lib.id364,2014,0.6039825158473134,0,0,0,0,1,1,1,1
N1501281,0.011219045524521635,fest.lib.id364,2015,0.6039825158473134,0,0,0,0,1,1,1,1
idfnew1632,0.01735018062507641,fest.lib.id1894,2017,0.07073302680059652,0,0,0,0,1,1,1,1
f9275,0.09139363630311532,fest.lib.id285,2016,0.39801347663094955,0,0,0,0,1,1,2,4
idfnew1210,0.024314761995292058,fest.lib.id1768,2015,0.07352724707497833,0,0,0,0,1,1,1,1
tffnew1537,0.02102274490262842,fest.lib.id285,2015,0.39801347663094955,0,0,0,0,1,1,2,2
f17072,0.012331949476108151,fest.lib.id1888,2014,0.9014664491525963,0,0,0,0,1,1,1,1
tffnew1695,0.008677164850302548,fest.lib.id1821,2015,0.15848479903885174,0,0,0,0,0,0,0,0
1133,0.03307025948024013,fest.lib.id1147,2013,0.04743769596462434,0,0,0,0,0,1,0,1
tffnew1432,0.009336977626214061,fest.lib.id1736,2014,1.0,0,0,0,0,1,1,1,1
I1200608,0.010801530776112718,fest.lib.id1889,2012,0.016204492012890873,0,0,0,0,0,0,0,0
f7922,0.009940784625779017,fest.lib.id1888,2016,0.9014664491525963,0,0,0,0,1,1,1,1
176,0.016782915304789047,fest.lib.id874,2013,0.5062687909078113,0,0,0,0,1,1,1,1
N1200649,0.01691469702734659,fest.lib.id463,2011,0.0779767084966147,0,0,0,0,1,1,1,1
idfnew1559,0.026355101547612517,fest.lib.id1658,2016,0.15002034797660702,0,0,0,0,1,1,1,1
tffnew1797,0.05558032588436328,fest.lib.id1697,2015,0.05210166239461778,0,0,0,0,1,1,1,3
111,0.024230063077448426,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,1
f9299,0.03842921788266655,fest.lib.id285,2016,0.39801347663094955,0,0,0,0,1,1,1,2
idfnew999,0.012730079923984804,fest.lib.id874,2015,0.5062687909078113,0,0,0,0,1,1,1,1
tffnew320,0.0222104432948082,fest.lib.id1736,2011,1.0,0,0,0,0,1,1,1,1
1582,0.022579214953436174,fest.lib.id8828,2012,0.023265864921095433,0,0,0,0,1,1,1,1
1436,0.02437147484061814,fest.lib.id285,2001,0.39801347663094955,0,0,0,0,1,1,2,2
f16367,0.03946179337404758,fest.lib.id1147,2011,0.04743769596462434,0,0,0,0,0,1,0,1
f7778,0.03459600700876805,fest.lib.id1888,2016,0.9014664491525963,0,0,0,0,1,1,2,4
frnew333,0.015695527123400024,fest.lib.id1722,2011,0.10246538636036051,0,0,0,0,0,0,0,0
tffnew1635,0.02050052614817598,fest.lib.id.na.ch163,2015,0.02124090626912694,0,0,0,0,1,1,1,1
N1501391,0.021551482743340608,fest.lib.id364,2015,0.6039825158473134,0,0,0,0,1,1,1,1
idfnew1166,0.025394240903779838,fest.lib.id308,2015,0.1567988599577044,0,0,0,0,0,1,0,1
165,0.009940784625779017,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,1
945,0.07200095274507205,fest.lib.id33,2009,0.048734666620580576,0,0,0,0,1,1,3,5
N1401623,0.03646088691249064,fest.lib.id364,2014,0.6039825158473134,0,0,0,0,1,1,1,1
f9273,0.10651541138501935,fest.lib.id285,2016,0.39801347663094955,0,0,0,0,1,1,2,4
f16833,0.009940784625779017,fest.lib.id1888,2012,0.9014664491525963,0,0,0,0,1,1,1,1
idfnew787,0.00995575178972834,fest.lib.id874,2014,0.5062687909078113,0,0,0,0,1,1,1,1
1364,0.016972556930051036,fest.lib.id1736,2013,1.0,0,0,0,0,1,1,1,2
1306,0.018549596158613468,fest.lib.id874,2013,0.5062687909078113,0,0,0,0,1,1,1,2
263,0.042831491228989944,fest.lib.id1736,2013,1.0,0,0,0,0,1,1,1,2
tffnew1887,0.02418916431381001,fest.lib.id1736,2015,1.0,0,0,0,0,1,1,1,1
tffnew1446,0.04619910108366659,fest.lib.id1736,2014,1.0,0,0,0,0,1,1,1,3
611,0.019959244017519827,fest.lib.id2024,2012,0.03447105478829865,0,0,0,0,0,1,0,1
idfnew602,0.05998638395925098,fest.lib.id1658,2012,0.15002034797660702,0,0,0,0,0,1,0,1
f9030,0.059886253893899656,fest.lib.id285,2011,0.39801347663094955,0,0,0,0,1,1,2,3
f16702,0.05222777454582259,fest.lib.id1697,2010,0.05210166239461778,0,0,0,0,1,1,2,4
N1501050,0.015577336211046884,fest.lib.id364,2015,0.6039825158473134,0,0,0,0,1,1,1,1
tffnew2042,0.05311983314943002,fest.lib.id958,2016,0.12075010945459504,0,0,0,0,1,1,2,4
idfnew1512,0.055821556159480694,fest.lib.id874,2016,0.5062687909078113,0,0,0,0,1,1,1,1
491,0.017057250690702234,fest.lib.id1658,2005,0.15002034797660702,0,0,0,0,1,1,1,1
I1201757,0.013837774442589407,fest.lib.id909,2011,0.13015898047987368,0,0,0,0,1,1,1,1
f8325,0.07460306990048478,fest.lib.id1888,2017,0.9014664491525963,0,0,0,0,1,1,1,3
tffnew1247,0.03763759771267677,fest.lib.id1736,2014,1.0,0,0,0,0,1,1,1,1
idfnew1438,0.00995575178972834,fest.lib.id874,2016,0.5062687909078113,0,0,0,0,1,1,1,1
tffnew2420,0.04325448432547201,fest.lib.id1050,2017,0.10887639162499597,0,0,0,0,1,1,1,2
1552,0.015258090026212002,fest.lib.id364,2013,0.6039825158473134,0,0,0,0,1,1,1,1
I1600226,0.014122064012180595,fest.lib.id7160,2015,0.08755778354559723,0,0,0,0,1,1,1,1
frnew961,0.009011573481631356,fest.lib.id1074,2015,0.045751935521372585,0,0,0,0,0,0,0,0
tffnew1773,0.020739751080131215,fest.lib.id1736,2015,1.0,0,0,0,0,1,1,1,2
f16562,0.05861993538981246,fest.lib.id1888,2011,0.9014664491525963,0,0,0,0,1,1,1,2
f9239,0.009298203289242048,fest.lib.id285,2015,0.39801347663094955,0,0,0,0,1,1,1,1
955,0.060498026832707004,fest.lib.id874,2013,0.5062687909078113,0,0,0,0,1,1,1,2
frnew500,0.04138385931085248,imdbady01763,2012,0.0013538285976471575,0,0,0,0,0,0,0,0
N1601013,0.011219045524521635,fest.lib.id364,2016,0.6039825158473134,0,0,0,0,1,1,1,1
1577,0.017129198347713308,fest.lib.id285,2010,0.39801347663094955,0,0,0,0,1,1,2,2
idfnew863,0.017688921989925777,fest.lib.id388,2014,0.10657216405781064,0,0,0,0,0,1,0,1
f9047,0.019608801294702823,fest.lib.id285,2011,0.39801347663094955,0,0,0,0,1,1,1,1
I1403941,0.024972583296000266,fest.lib.id997,2014,0.06166273990342565,0,0,0,0,0,0,0,0
idfnew1700,0.04588077977033076,fest.lib.id285,2017,0.39801347663094955,0,0,0,0,1,1,2,4
64,0.025185270678464683,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,1
idfnew560,0.018076532967735478,fest.lib.id731,2013,0.3424863555939673,0,0,0,0,0,1,0,1
tffnew2278,0.014227980322040269,fest.lib.id1736,2016,1.0,0,0,0,0,1,1,1,1
1287,0.00995575178972834,fest.lib.id874,2013,0.5062687909078113,0,0,0,0,1,1,1,1
762,0.020574923561493444,fest.lib.id1736,2013,1.0,0,0,0,0,1,1,1,1
frnew866,0.009364095288189737,fest.lib.id1359,2015,0.03713247974486391,0,0,0,0,0,0,0,0
tffnew1517,0.03871589214902307,fest.lib.id1736,2014,1.0,0,0,0,0,1,1,1,1
f17652,0.015606847452584708,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,1,1
1495,0.04101824540645956,fest.lib.id364,2013,0.6039825158473134,0,0,0,0,1,1,1,1
I1205695,0.01245372128253284,fest.lib.id1655,2012,0.0084309848272797,0,0,0,0,0,0,0,0
f9091,0.07108116470848139,fest.lib.id285,2012,0.39801347663094955,0,0,0,0,1,1,2,3
f16922,0.03321099837935193,imdbady00468,2011,0.0021026149276645867,0,0,0,0,1,1,2,2
I1405542,0.024796108253341907,fest.lib.id7160,2013,0.08755778354559723,0,0,0,0,0,0,0,0
tffnew204,0.02729170341172313,fest.lib.id1736,2011,1.0,0,0,0,0,1,1,1,1
idfnew1793,0.012670551063415296,fest.lib.id174,2017,0.12232867487620556,0,0,0,0,1,1,1,1
1212,0.012614784959674427,fest.lib.id874,2013,0.5062687909078113,0,0,0,0,1,1,1,1
tffnew2402,0.009336977626214061,fest.lib.id1736,2017,1.0,0,0,0,0,1,1,1,1
idfnew203,0.023699826284565316,imdbady00345,2011,0.001966217551443708,0,0,0,0,1,1,1,1
idfnew1201,0.047909916555004116,fest.lib.id162,2014,0.0402412207674064,0,0,0,0,1,1,1,1
N1100126,0.024007333531373052,fest.lib.id1180,2010,0.022425458764178004,0,0,0,0,0,0,0,0
idfnew1779,0.01554826198782515,fest.lib.id436,2017,0.022565297608912495,0,0,0,0,1,1,1,1
f16868,0.015853501367496046,fest.lib.id1888,2012,0.9014664491525963,0,0,0,0,1,1,1,1
frnew70,0.010470746031531416,fest.lib.id665,2011,0.318359506181511,0,0,0,0,0,1,0,1
idfnew957,0.008692125886973238,fest.lib.id1115,2002,0.08905067793670396,0,0,0,0,0,0,0,0
idfnew1068,0.016146762260236456,fest.lib.id874,2015,0.5062687909078113,0,0,0,0,1,1,1,1
idfnew1399,0.019281410039065357,fest.lib.id285,1986,0.39801347663094955,0,0,0,0,1,1,3,3
I1500560,0.017746686607352735,fest.lib.id285,2014,0.39801347663094955,0,0,0,0,1,1,2,2
tffnew1598,0.1033284375229684,fest.lib.id1050,2015,0.10887639162499597,0,0,0,0,1,1,1,4
tffnew24,0.03294328806923135,fest.lib.id7771,2011,0.04572868021300894,0,0,0,0,1,1,1,1
frnew1060,0.016627171270755425,fest.lib.id1342,2017,0.06876843098609271,0,0,0,0,0,0,0,0
89,0.012690235968676536,fest.lib.id874,2013,0.5062687909078113,0,0,0,0,1,1,1,1
idfnew525,0.015560318292019258,fest.lib.id1776,2012,0.029239436365596817,0,0,0,0,1,1,1,1
idfnew398,0.008821652236501049,fest.lib.id365,2012,0.0812771382038422,0,0,0,0,0,0,0,0
f17584,0.06231631325894435,fest.lib.id1658,2015,0.15002034797660702,0,0,0,0,1,1,1,2
f9013,0.02273555057366689,fest.lib.id285,2011,0.39801347663094955,0,0,0,0,1,1,1,1
frnew803,0.03674168060729298,fest.lib.id1843,2014,0.01165070094018319,0,0,0,0,0,0,0,0
I1702064,0.025268091809055006,imdbady01254,2015,0.002292279694837849,0,0,0,0,0,0,0,0
1324,0.0177187077917094,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,1
idfnew382,0.03512932274604915,fest.lib.id1658,2012,0.15002034797660702,0,0,0,0,0,1,0,1
frnew850,0.03435813103683782,fest.lib.id1736,1995,1.0,0,0,0,0,1,1,2,2
tffnew1429,0.01939678621255958,fest.lib.id1736,2014,1.0,0,0,0,0,1,1,1,2
frnew398,0.02081444299867406,fest.lib.id1050,2011,0.10887639162499597,0,0,0,0,0,1,0,1
N1100589,0.029372558786188566,imdbady01313,2010,0.0022579198083867253,0,0,0,0,0,0,0,0
9430fnosuv,0.016468126582750535,fest.lib.id285,2016,0.39801347663094955,0,0,0,0,1,1,1,1
I1405924,0.011219045524521635,fest.lib.id364,2014,0.6039825158473134,0,0,0,0,1,1,1,1
idfnew1269,0.01970917958193169,fest.lib.id874,2015,0.5062687909078113,0,0,0,0,1,1,1,2
tffnew1562,0.08001039329485271,fest.lib.id285,2015,0.39801347663094955,0,0,0,0,1,1,2,4
f17372,0.008635311348262767,fest.lib.id763,2015,0.16911813420957966,0,0,0,0,0,0,0,0
idfnew200,0.01522693714430174,fest.lib.id33,2011,0.048734666620580576,0,0,0,0,1,1,1,1
f7868,0.02016196717051536,fest.lib.id1115,2015,0.08905067793670396,0,0,0,0,1,1,1,1
idfnew879,0.028019249053903177,fest.lib.id874,2014,0.5062687909078113,0,0,0,0,1,1,1,2
frnew701,0.039630846619214066,fest.lib.id174,2015,0.12232867487620556,0,0,0,0,0,1,0,1
f8104,0.022552138437031487,fest.lib.id1888,2017,0.9014664491525963,0,0,0,0,1,1,1,1
tffnew1583,0.014031834485464603,fest.lib.id1736,2015,1.0,0,0,0,0,1,1,1,1
N1601336,0.014538296272830502,id627,2016,0.06218359890861916,0,0,0,0,1,1,1,1
idfnew1277,0.00995575178972834,fest.lib.id874,2015,0.5062687909078113,0,0,0,0,1,1,1,1
f9066,0.0870004255522961,fest.lib.id285,2012,0.39801347663094955,0,0,0,0,1,1,2,4
1015,0.01649076884716018,fest.lib.id364,2006,0.6039825158473134,0,0,0,0,1,1,1,1
I1202687,0.023380173669524655,fest.lib.id364,2012,0.6039825158473134,0,0,0,0,1,1,1,1
f17537,0.019673208846728327,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,2,2
f7764,0.08096570869213192,fest.lib.id1888,2016,0.9014664491525963,0,0,0,0,1,1,1,3
f7800,0.009940784625779017,fest.lib.id1888,2016,0.9014664491525963,0,0,0,0,1,1,1,1
1252,0.012599817795725103,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,1
I1201988,0.008772185175447594,fest.lib.id7964,2012,0.05089801476608011,0,0,0,0,0,0,0,0
tffnew1441,0.024517258666850887,fest.lib.id1808,2014,0.1145501607898263,0,0,0,0,1,1,1,2
tffnew453,0.019257258659331717,fest.lib.id1013,2012,0.03395517165584926,0,0,0,0,0,0,0,0
f9029,0.056106225322540136,fest.lib.id1658,2011,0.15002034797660702,0,0,0,0,1,1,2,3
frnew931,0.041377381468544826,id401,2016,0.07211320128732311,0,0,0,0,0,1,0,1
frnew382,0.022548344793220928,fest.lib.id206,2012,0.01882695794132455,0,0,0,0,0,0,0,0
tffnew1541,0.020145516512321722,fest.lib.id1736,2015,1.0,0,0,0,0,1,1,1,1
I1501412,0.027140653501141886,fest.lib.id997,2014,0.06166273990342565,0,0,0,0,0,0,0,0
idfnew579,0.010069497199440837,fest.lib.id.na120,2013,0.04508871310438658,0,0,0,0,0,0,0,0
tffnew2059,0.01751283580188539,fest.lib.id1182,2016,0.029129658789427314,0,0,0,0,0,0,0,0
frnew185,0.009840210414721409,id238,2010,0.0408858975952493,0,0,0,0,0,0,0,0
f17551,0.009940784625779017,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,1,1
f8283,0.01574485608534637,fest.lib.id1888,2017,0.9014664491525963,0,0,0,0,1,1,1,1
tffnew355,0.06597165446119048,fest.lib.id1736,2012,1.0,0,0,0,0,1,1,1,3
frnew840,0.16091017851165249,fest.lib.id1768,2016,0.07352724707497833,0,0,0,0,0,1,0,1
f9038,0.0407957784864694,fest.lib.id285,2011,0.39801347663094955,0,0,0,0,1,1,1,2
idfnew530,0.01559260950723109,fest.lib.id1808,1934,0.1145501607898263,0,0,0,0,0,0,0,0
f17431,0.014134685457936167,fest.lib.id.na365,2015,0.053889133022886754,0,0,0,0,0,0,0,0
tffnew1940,0.016874116866567195,fest.lib.id1736,2016,1.0,0,0,0,0,1,1,1,3
I1604831,0.02505431453048162,fest.lib.id364,2016,0.6039825158473134,0,0,0,0,1,1,1,1
I1405510,0.02630596016311799,fest.lib.id364,2014,0.6039825158473134,0,0,0,0,1,1,1,1
593,0.0175291504273284,fest.lib.id1342,2012,0.06876843098609271,0,0,0,0,0,1,0,1
idfnew1750,0.035546171433481294,fest.lib.id7875,1982,0.00793518041704091,0,0,0,0,1,1,2,3
f17297,0.009940784625779017,fest.lib.id1888,2014,0.9014664491525963,0,0,0,0,1,1,1,1
f16657,0.009940784625779017,fest.lib.id1888,2011,0.9014664491525963,0,0,0,0,1,1,1,1
I1500431,0.01885802920853384,fest.lib.id909,2014,0.13015898047987368,0,0,0,0,1,1,1,1
idfnew912,0.00995575178972834,fest.lib.id874,2014,0.5062687909078113,0,0,0,0,1,1,1,1
1522,0.032492846564846536,fest.lib.id1489,2012,0.11452150555649154,0,0,0,0,1,1,1,1
frnew927,0.009777391917198137,fest.lib.id1342,2016,0.06876843098609271,0,0,0,0,0,0,0,0
1520,0.36820234651789446,fest.lib.id373,2012,0.002883092129883087,0,0,0,0,1,1,1,1
N1401378,0.01842231820489469,imdbady00862,2013,0.0020653358799946463,0,0,0,0,1,1,1,1
f9266,0.01697389281698232,fest.lib.id285,2016,0.39801347663094955,0,0,0,0,1,1,1,1
tffnew573,0.05013886738637933,fest.lib.id1736,2012,1.0,0,0,0,0,1,1,2,2
idfnew1326,0.012187816500519932,fest.lib.id.na375,2017,0.19236865604671277,0,0,0,0,0,0,0,0
idfnew810,0.01336890190614814,fest.lib.id874,2014,0.5062687909078113,0,0,0,0,1,1,1,1
f17244,0.032674540200764844,fest.lib.id1888,2014,0.9014664491525963,0,0,0,0,1,1,1,1
f17558,0.048453209087872845,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,1,2
f9358,0.026834348208355112,fest.lib.id285,2017,0.39801347663094955,0,0,0,0,1,1,1,2
frnew1078,0.018748714104533774,fest.lib.id.na88,2016,0.008020590316202343,0,0,0,0,0,0,0,0
frnew245,0.016388773111549744,fest.lib.id6064,2012,0.05436316162960417,0,0,0,0,0,0,0,0
f7995,0.05318271933827158,fest.lib.id1736,2015,1.0,0,0,0,0,1,1,2,2
frnew650,0.012230689228019053,fest.lib.id389,2013,0.10581747073825994,0,0,0,0,0,0,0,0
f9194,0.07218146310546333,fest.lib.id285,2015,0.39801347663094955,0,0,0,0,1,1,2,2
769,0.03464987198443001,fest.lib.id1664,2013,0.15064075420920695,0,0,0,0,1,1,1,2
frnew63,0.018243839188916523,fest.lib.id665,2011,0.318359506181511,0,0,0,0,0,1,0,1
f17466,0.01251642976160877,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,1,2
idfnew1061,0.01481891508875016,fest.lib.id874,2015,0.5062687909078113,0,0,0,0,1,1,1,1
156,0.09842077961944293,fest.lib.id1437,2012,0.0016667475194027178,0,0,0,0,0,1,0,1
tffnew1543,0.009336977626214061,fest.lib.id1736,2015,1.0,0,0,0,0,1,1,1,1
tffnew1244,0.020620066676235824,fest.lib.id1736,2014,1.0,0,0,0,0,1,1,1,1
f16972,0.07217344168286031,imdbady00540,2012,0.008444396584726685,0,0,0,0,1,1,1,1
frnew549,0.0263704495640762,fest.lib.id1894,2013,0.07073302680059652,0,0,0,0,0,1,0,1
tffnew2236,0.03261331308605097,fest.lib.id1808,2016,0.1145501607898263,0,0,0,0,1,1,1,1
tffnew1234,0.025355885756895635,fest.lib.id1736,2014,1.0,0,0,0,0,1,1,1,1
422,0.027102814161519783,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,2
f17384,0.012473246234304455,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,1,1
I1605397,0.011219045524521635,fest.lib.id364,2016,0.6039825158473134,0,0,0,0,1,1,1,1
801,0.012544824162242665,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,1
idfnew1497,0.01940388548085872,fest.lib.id874,2016,0.5062687909078113,0,0,0,0,1,1,1,1
f17529,0.012988447429005116,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,1,1
814,0.027207507057529678,fest.lib.id469,2013,0.019241998458219826,0,0,0,0,1,1,1,2
147,0.029526191379647532,fest.lib.id874,2013,0.5062687909078113,0,0,0,0,1,1,1,1
tffnew2396,0.07298072251291206,fest.lib.id.na.ch163,2017,0.02124090626912694,0,0,0,0,1,1,1,3
tffnew1825,0.10428729724706597,fest.lib.id1050,2015,0.10887639162499597,0,0,0,0,1,1,1,4
frnew1009,0.009860686757857168,fest.lib.id.na315,2016,0.015145544115484253,0,0,0,0,0,0,0,0
idfnew1485,0.016105448902423464,fest.lib.id997,2016,0.06166273990342565,0,0,0,0,1,1,1,1
f7913,0.025132234913970583,fest.lib.id731,2016,0.3424863555939673,0,0,0,0,1,1,1,2
tffnew1655,0.0407913419601873,fest.lib.id1296,1976,0.12314726966479073,0,0,0,0,1,1,2,2
frnew1019,0.014350207656910264,fest.lib.id665,2017,0.318359506181511,0,0,0,0,0,1,0,1
idfnew365,0.023678760752919532,id401,2012,0.07211320128732311,0,0,0,0,0,0,0,0
f8078,0.018127697487381744,fest.lib.id1888,2017,0.9014664491525963,0,0,0,0,1,1,2,2
f17187,0.06466683061184068,fest.lib.id436,2013,0.022565297608912495,0,0,0,0,1,1,1,1
f9097,0.052009423732603144,id401,2012,0.07211320128732311,0,0,0,0,1,1,1,2
idfnew1405,0.01862164861152006,id401,2016,0.07211320128732311,0,0,0,0,0,0,0,0
I1605088,0.025677998741411235,imdbady00389,2015,0.002068207277881344,0,0,0,0,1,1,1,1
1193,0.031056422443876783,fest.lib.id1808,2011,0.1145501607898263,0,0,0,0,1,1,1,1
tffnew1864,0.009336977626214061,fest.lib.id1736,2015,1.0,0,0,0,0,1,1,1,1
N1501544,0.033694607915148216,fest.lib.id364,2015,0.6039825158473134,0,0,0,0,1,1,1,2
idfnew1026,0.024400246646724303,fest.lib.id874,2015,0.5062687909078113,0,0,0,0,1,1,1,2
329,0.05328858170283002,fest.lib.id1249,2012,0.00871323056192924,0,0,0,0,1,1,1,2
443,0.009940784625779017,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,1
frnew755,0.008677164850302548,fest.lib.id1821,2015,0.15848479903885174,0,0,0,0,0,0,0,0
idfnew687,0.013124960156235713,fest.lib.id874,2012,0.5062687909078113,0,0,0,0,1,1,1,1
f17116,0.04019482752657242,fest.lib.id1888,2014,0.9014664491525963,0,0,0,0,1,1,1,1
f17463,0.07161414680226529,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,3,4
f7714,0.022102232127113212,fest.lib.id174,2016,0.12232867487620556,0,0,0,0,0,0,0,0
f9342,0.03208271169519445,fest.lib.id285,2017,0.39801347663094955,0,0,0,0,1,1,1,1
idfnew1550,0.01879724678561204,fest.lib.id.na240,2016,0.06203455950095228,0,0,0,0,1,1,1,2
f17088,0.08955768178902748,fest.lib.id1888,2014,0.9014664491525963,0,0,0,0,1,1,1,4
N1100640,0.022427456134770662,fest.lib.id285,2010,0.39801347663094955,0,0,0,0,1,1,1,1
I1500946,0.034232084426373016,fest.lib.id1658,2014,0.15002034797660702,0,0,0,0,1,1,1,1
I1605100,0.016940101984809764,fest.lib.id463,2015,0.0779767084966147,0,0,0,0,1,1,1,1
tffnew13,0.047144859685804986,fest.lib.id1050,2011,0.10887639162499597,0,0,0,0,1,1,1,2
N1200265,0.013938408418358791,fest.lib.id1658,2012,0.15002034797660702,0,0,0,0,1,1,1,1
tffnew1697,0.03082174287537782,fest.lib.id1736,2015,1.0,0,0,0,0,1,1,1,1
f17476,0.009940784625779017,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,1,1
f17617,0.01993563884126999,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,1,1
frnew805,0.017194003521815323,fest.lib.id1658,2015,0.15002034797660702,0,0,0,0,0,0,0,0
idfnew728,0.06511451825575885,fest.lib.id1535,2014,0.08500246471603438,0,0,0,0,1,1,1,2
frnew485,0.024506885509647452,imdbady00434,2014,0.0020077259316430567,0,0,0,0,0,1,0,1
